Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon
2025-04-15 18:05:04,50.01936886666667,-4.004486233333333,1.199996189952,338.8,49.4910773518833,-26.745333777803978,-3.4539505187416357,-50.31423276647023,7.0,50.019666666666666,-4.005
2025-04-15 18:05:06,50.01937725,-4.0044932,1.099996507456,327.3,48.497305247674866,-15.669648963426937,-3.7427811223127034,-34.4888084369227,7.0,50.019666666666666,-4.005
2025-04-15 18:05:08,50.0193841,-4.004501333333334,0.9999968249600001,318.6,47.55626532366527,-7.190725595096239,-3.853077504831102,-22.08797643559008,50.65612425220444,50.019666666666666,-4.005
2025-04-15 18:05:09,50.01939101666667,-4.004512083333333,1.4999952374399999,311.0,46.4703584609141,0.3243224357895542,-3.8337649085183467,-10.753367909934578,84.7,50.019666666666666,-4.005
2025-04-15 18:05:11,50.01939995,-4.00453105,2.799991109888,303.0,44.79515676630652,8.514859108739529,-3.5470801487809784,2.3837551097133503,30.079089450187723,50.019666666666666,-4.005
2025-04-15 18:05:14,50.01941935,-4.004584383333333,2.4999920624,298.2,40.51759856780215,14.603696613604882,-2.2990572723919915,15.236644643007848,7.0,50.019666666666666,-4.005
2025-04-15 18:05:17,50.01943365,-4.004625316666667,1.799994284928,298.9,37.296908858431536,15.165713783483056,-1.2956606135053983,19.007799817553376,7.0,50.019666666666666,-4.005
2025-04-15 18:05:19,50.019440216666666,-4.00464365,1.599994919936,299.4,35.84836812573949,15.283828711183503,-0.858766772745436,20.425573884205914,7.0,50.019666666666666,-4.005
2025-04-15 18:05:21,50.019449116666664,-4.004667716666667,1.299995872448,300.8,33.93155310688051,14.738348154031144,-0.3068556931294178,21.24281378591856,7.0,50.019666666666666,-4.005
2025-04-15 18:05:24,50.019457683333336,-4.00468915,1.199996189952,303.2,32.17995855903952,13.097195327599024,0.13518817253623555,20.069809582665133,7.0,50.019666666666666,-4.005
2025-04-15 18:05:26,50.01946228333333,-4.004699816666666,1.099996507456,304.6,31.283261118699365,12.05938672672346,0.3291724712790754,19.06271586585458,7.0,50.019666666666666,-4.005
2025-04-15 18:05:30,50.01947276666667,-4.004722,0.899997142464,308.1,29.347648438500382,9.248591394553841,0.6617782928366758,15.834107564496122,18.676889728633313,50.019666666666666,-4.005
2025-04-15 18:05:32,50.01948065,-4.004736816666667,0.9999968249600001,311.4,27.984781412767582,6.327079612777652,0.8158498928870271,11.89236904184755,64.07718281743529,50.019666666666666,-4.005
2025-04-15 18:05:34,50.019487866666665,-4.004748516666667,1.6999946024319998,316.3,26.827535896664248,1.5954501956093736,0.8609126170740125,4.919272944478057,84.7,50.019666666666666,-4.005
2025-04-15 18:05:36,50.01950118333333,-4.004766516666667,3.099990157376,321.1,24.864510722845964,-3.2938156969710235,0.7591996109362431,-2.719073151159495,84.7,50.019666666666666,-4.005
2025-04-15 18:05:37,50.019522783333336,-4.004792133333333,4.199986664832,323.3,21.853973675858136,-6.168921977382411,0.40985620574423964,-8.066350084704354,66.53495247147734,50.019666666666666,-4.005
2025-04-15 18:05:39,50.01955126666667,-4.004825883333333,4.199986664832,321.5,17.89200228602576,-5.611197432365827,-0.052358593893689756,-8.589872987623233,75.20199190103504,50.019666666666666,-4.005
2025-04-15 18:05:41,50.01957483333333,-4.00485655,4.299986347328,318.5,14.48382312467931,-3.6048541676887,-0.2935514603036835,-6.277403297675876,5.9,50.019666666666666,-4.005
2025-04-15 18:05:43,50.0196063,-4.00490345,2.899990792384,315.6,9.635776745107442,-1.381221027450124,-0.3090015374707515,-2.9788038890418553,5.9,50.019666666666666,-4.005
2025-04-15 18:05:47,50.0196365,-4.0049494333333335,1.799994284928,315.7,51.67922487269487,82.76410179029523,-4.934565136581541,85.24964317823648,7.0,50.02,-4.0045
2025-04-15 18:05:49,50.0196467,-4.004964916666666,1.599994919936,317.4,51.50306536703664,82.81474663756757,-3.3492212838604143,90.24719977551067,7.0,50.02,-4.0045
2025-04-15 18:05:51,50.019655433333334,-4.0049752,1.399995554944,328.6,51.24936689929953,72.94454415194491,-2.144977957115444,93.76124570986241,7.0,50.02,-4.0045
2025-04-15 18:05:52,50.01966481666667,-4.004981533333333,1.299995872448,346.4,50.778496000328836,56.308832473526195,-1.0939473412872813,81.3014439002172,7.0,50.02,-4.0045
2025-04-15 18:05:54,50.019675316666664,-4.004983383333333,1.199996189952,0.3,50.01727991262536,43.42843653810861,-0.18754609205445028,64.62965735639142,7.0,50.02,-4.0045
2025-04-15 18:05:56,50.019683533333335,-4.004981466666667,1.099996507456,14.9,49.264436451317735,29.448570684649987,0.34848381400682943,45.21686391548237,7.0,50.02,-4.0045
2025-04-15 18:05:58,50.01969488333334,-4.004974366666667,0.899997142464,28.7,48.00875600219981,16.26923579441136,0.8596220187596018,26.95653342516554,7.0,50.02,-4.0045
2025-04-15 18:06:00,50.019701483333336,-4.004967966666666,0.899997142464,35.3,47.16585086924284,9.906580479430218,1.0398722671697762,17.916356513856897,8.451739349654417,50.02,-4.0045
2025-04-15 18:06:02,50.01970646666667,-4.004962066666667,0.799997459968,38.8,46.47563253243035,6.52536949817501,1.120984879025607,13.078074109735095,60.99575799836035,50.02,-4.0045
2025-04-15 18:06:03,50.01971268333333,-4.004953516666666,1.4999952374399999,43.9,45.55424362824004,1.5035466083074098,1.1608974336889715,5.660811385062669,84.7,50.02,-4.0045
2025-04-15 18:06:05,50.01972535,-4.004932033333334,2.9999904748799997,50.2,43.47013199795231,-4.895043322339475,1.033005590994045,-4.319175287555199,84.7,50.02,-4.0045
2025-04-15 18:06:07,50.019741616666664,-4.0049002,4.099986982336,52.0,40.57920212790278,-7.1386432191608264,0.6501883961913603,-8.817728214171995,51.46548437424076,50.02,-4.0045
2025-04-15 18:06:09,50.01977123333333,-4.004843283333333,3.49998888736,49.4,35.3750827220755,-5.445578842965936,0.006866675823656329,-8.188448535133794,77.77570478030935,50.02,-4.0045
2025-04-15 18:06:11,50.019792083333336,-4.004807933333334,3.9999872998400003,45.8,31.94994837321449,-2.220727246475505,-0.20299611305301274,-3.935272929352243,84.7,50.02,-4.0045
2025-04-15 18:06:13,50.01981513333333,-4.004773516666667,4.599985394816,42.1,28.394183373485504,1.450145332767896,-0.19484193549818948,1.604279633439028,84.7,50.02,-4.0045
2025-04-15 18:06:15,50.01985885,-4.0047136666666665,4.9999841248,41.5,21.919084308360585,2.704709411471981,0.09999597095900618,4.368525106115514,84.7,50.02,-4.0045
2025-04-15 18:06:17,50.01988623333333,-4.004675383333334,4.9999841248,42.6,17.825486405506183,2.1268825106152676,0.24376700243609387,3.911221359205676,84.7,50.02,-4.0045
2025-04-15 18:06:19,50.01991616666667,-4.004630433333333,4.9999841248,45.1,13.195700708124159,-0.10935070507358802,0.24119199914735517,0.5430385143531338,5.9,50.02,-4.0045
2025-04-15 18:06:21,50.01995098333333,-4.004574666666667,3.199989839872,46.3,7.635106114414472,-1.9154288147022243,0.0587959139994162,-2.712022885437721,5.9,50.02,-4.0045
